EngSize,Age,Gender,Marital,exp,Owner,Garage,AntiTFD,import,LossClass,vAgeNew
2,41,男,已婚,4,私人,有,无防盗装置,进口,0,新车
2,41,女,已婚,4,私人,有,无防盗装置,进口,0,新车
2,41,男,未婚,4,私人,有,无防盗装置,进口,0,新车
2,41,男,已婚,4,私人,有,无防盗装置,国产,0,新车
2,41,男,已婚,4,私人,有,无防盗装置,进口,1,新车
3,41,男,已婚,4,公司,有,无防盗装置,进口,0,新车
1.4,40,男,已婚,4,私人,有,无防盗装置,国产,0,新车
1.4,40,男,已婚,4,私人,有,无防盗装置,国产,0,新车
1.6,40,男,已婚,4,私人,有,无防盗装置,国产,0,新车
1.6,40,男,已婚,4,私人,有,无防盗装置,国产,0,新车
1.6,40,男,已婚,4,私人,有,无防盗装置,国产,0,新车
1.6,40,男,已婚,4,私人,有,无防盗装置,国产,0,新车
1.6,40,男,已婚,4,私人,无,有防盗装置,国产,1,新车
1.6,40,男,已婚,4,私人,有,无防盗装置,国产,1,新车
1.6,40,男,已婚,4,私人,有,无防盗装置,国产,1,新车
1.8,40,女,已婚,4,私人,有,无防盗装置,进口,0,新车
1.8,40,男,已婚,4,私人,有,无防盗装置,国产,0,新车
1.8,40,男,已婚,4,私人,有,无防盗装置,国产,0,新车
1.8,40,男,已婚,4,私人,有,无防盗装置,国产,0,新车
1.8,40,男,已婚,4,私人,无,有防盗装置,国产,0,新车
1.8,40,男,已婚,4,公司,有,有防盗装置,国产,0,新车
1.8,40,男,已婚,4,私人,有,无防盗装置,国产,1,新车
1.8,40,男,已婚,4,私人,有,无防盗装置,进口,1,新车
1.8,40,男,已婚,4,私人,有,无防盗装置,进口,1,新车
2,40,男,未婚,4,私人,有,有防盗装置,国产,0,新车
2,40,男,已婚,4,私人,有,无防盗装置,国产,1,新车
2.3,40,女,已婚,4,私人,有,无防盗装置,进口,0,新车
1.4,39,男,已婚,4,公司,有,无防盗装置,国产,0,新车
1.5,39,男,已婚,4,私人,有,无防盗装置,国产,1,新车
1.6,39,男,已婚,4,私人,有,无防盗装置,进口,0,新车
1.6,39,男,已婚,4,私人,无,无防盗装置,国产,0,新车
1.6,39,男,已婚,4,私人,有,无防盗装置,国产,1,新车
1.6,39,男,已婚,4,私人,有,无防盗装置,国产,1,新车
1.8,39,女,已婚,4,私人,有,无防盗装置,国产,0,新车
1.8,39,男,已婚,4,私人,有,无防盗装置,国产,0,新车
1.8,39,女,已婚,4,公司,无,有防盗装置,国产,0,新车
1.8,39,男,未婚,4,公司,有,无防盗装置,国产,0,新车
1.8,39,男,已婚,4,私人,有,有防盗装置,国产,1,新车
1.8,39,男,已婚,4,私人,有,有防盗装置,国产,1,新车
2,39,男,已婚,4,私人,有,有防盗装置,进口,0,新车
2,39,男,已婚,4,私人,有,无防盗装置,国产,0,新车
2,39,女,已婚,4,私人,有,有防盗装置,进口,1,新车
2,39,男,已婚,4,公司,无,有防盗装置,进口,1,新车
2.2,39,男,已婚,4,政府,无,无防盗装置,进口,0,新车
2.3,39,男,已婚,4,私人,有,无防盗装置,进口,0,新车
2.4,39,男,已婚,4,私人,无,有防盗装置,进口,0,新车
2.5,39,男,已婚,4,私人,有,有防盗装置,进口,1,新车
2.8,39,男,已婚,4,私人,有,无防盗装置,进口,1,新车
3,39,男,已婚,4,私人,有,无防盗装置,进口,0,新车
1.6,38,男,已婚,4,公司,有,无防盗装置,国产,0,新车
1.6,38,女,已婚,4,私人,有,无防盗装置,国产,0,新车
1.6,38,女,已婚,4,私人,有,有防盗装置,国产,0,新车
1.6,38,男,已婚,4,私人,有,有防盗装置,国产,0,新车
1.6,38,男,已婚,4,私人,无,无防盗装置,国产,0,新车
1.6,38,男,已婚,4,私人,有,无防盗装置,国产,0,新车
1.6,38,男,已婚,4,私人,无,无防盗装置,国产,0,新车
1.6,38,男,已婚,4,私人,有,无防盗装置,国产,1,新车
1.6,38,男,已婚,4,私人,有,无防盗装置,国产,1,新车
1.8,38,男,已婚,4,私人,有,无防盗装置,国产,0,新车
1.8,38,男,已婚,4,私人,有,无防盗装置,国产,0,新车
1.8,38,男,已婚,4,私人,有,无防盗装置,国产,0,新车
1.8,38,男,已婚,4,私人,有,无防盗装置,国产,0,新车
1.8,38,男,已婚,4,私人,有,无防盗装置,国产,0,新车
1.8,38,女,已婚,4,私人,有,有防盗装置,国产,0,新车
1.8,38,女,已婚,4,私人,有,有防盗装置,国产,1,新车
2,38,男,已婚,4,私人,有,无防盗装置,国产,0,新车
2.3,38,男,已婚,4,公司,有,有防盗装置,进口,0,新车
2.3,38,男,已婚,4,私人,有,无防盗装置,进口,0,新车
2.5,38,男,已婚,4,私人,有,无防盗装置,进口,0,新车
2.8,38,男,已婚,4,私人,有,无防盗装置,进口,0,新车
3,38,男,已婚,4,私人,有,有防盗装置,进口,0,新车
1,37,男,已婚,4,私人,有,无防盗装置,国产,0,新车
1,37,男,已婚,4,私人,有,有防盗装置,国产,1,新车
1.4,37,男,已婚,4,私人,无,无防盗装置,国产,0,新车
1.4,37,女,已婚,4,私人,有,无防盗装置,国产,1,新车
1.6,37,男,已婚,4,私人,无,无防盗装置,国产,0,新车
1.6,37,男,已婚,4,私人,无,无防盗装置,国产,1,新车
1.8,37,男,已婚,4,私人,有,无防盗装置,国产,0,新车
2,37,男,已婚,4,私人,有,无防盗装置,进口,0,新车
2.3,37,男,已婚,4,私人,有,有防盗装置,进口,1,新车
2.8,37,男,已婚,4,私人,有,有防盗装置,进口,1,新车
1,36,男,已婚,4,私人,有,无防盗装置,国产,0,新车
1.2,36,男,已婚,4,私人,有,无防盗装置,国产,1,新车
1.6,36,男,已婚,4,私人,有,无防盗装置,国产,0,新车
1.6,36,男,已婚,4,私人,有,无防盗装置,国产,0,新车
1.6,36,女,已婚,4,私人,有,无防盗装置,国产,1,新车
1.8,36,男,已婚,4,私人,有,无防盗装置,国产,0,新车
1.8,36,男,已婚,4,私人,有,无防盗装置,国产,0,新车
1.8,36,女,已婚,4,私人,有,无防盗装置,国产,0,新车
1.8,36,男,已婚,4,私人,有,无防盗装置,进口,1,新车
1.8,36,男,已婚,4,公司,有,无防盗装置,国产,1,新车
1.8,36,女,已婚,4,公司,有,有防盗装置,进口,1,新车
1.8,36,男,已婚,4,私人,有,有防盗装置,国产,1,新车
1.8,36,男,已婚,4,私人,无,无防盗装置,国产,1,新车
1.8,36,男,已婚,4,私人,有,无防盗装置,进口,1,新车
2,36,女,已婚,4,公司,无,无防盗装置,进口,0,新车
2,36,男,已婚,4,私人,无,有防盗装置,进口,0,新车
2.4,36,女,已婚,4,私人,有,无防盗装置,国产,0,新车
2.4,36,男,已婚,4,私人,有,有防盗装置,进口,0,新车
1,35,男,已婚,4,私人,有,无防盗装置,国产,0,新车
1.3,35,男,已婚,4,私人,有,无防盗装置,国产,0,新车
1.4,35,女,已婚,4,私人,有,无防盗装置,进口,1,新车
1.5,35,女,已婚,4,私人,有,有防盗装置,国产,1,新车
1.6,35,男,已婚,4,私人,有,无防盗装置,国产,0,新车
1.6,35,男,已婚,4,私人,有,无防盗装置,进口,0,新车
1.6,35,男,已婚,4,私人,有,无防盗装置,国产,0,新车
1.6,35,男,已婚,4,私人,有,无防盗装置,进口,1,新车
1.6,35,男,已婚,4,私人,有,无防盗装置,国产,1,新车
1.8,35,男,已婚,4,私人,有,有防盗装置,国产,0,新车
1.8,35,男,已婚,4,私人,有,无防盗装置,国产,0,新车
1.8,35,女,已婚,4,私人,有,无防盗装置,国产,0,新车
1.8,35,男,已婚,4,私人,有,无防盗装置,国产,0,新车
1.8,35,男,已婚,4,私人,有,无防盗装置,进口,0,新车
1.8,35,男,已婚,4,私人,无,无防盗装置,国产,1,新车
2,35,男,已婚,4,私人,有,无防盗装置,进口,0,新车
2,35,男,已婚,4,私人,有,无防盗装置,进口,0,新车
2,35,男,已婚,4,公司,有,无防盗装置,国产,0,新车
2,35,男,已婚,4,私人,有,无防盗装置,进口,1,新车
2.3,35,男,已婚,4,公司,有,有防盗装置,进口,0,新车
2.4,35,女,已婚,4,私人,有,无防盗装置,进口,0,新车
1.5,34,男,已婚,4,私人,有,无防盗装置,国产,1,新车
1.6,34,男,已婚,4,私人,有,无防盗装置,国产,0,新车
1.6,34,男,已婚,4,私人,有,无防盗装置,进口,0,新车
1.6,34,男,已婚,4,公司,有,无防盗装置,国产,0,新车
1.6,34,男,已婚,4,私人,有,无防盗装置,进口,1,新车
1.8,34,男,已婚,4,私人,有,无防盗装置,国产,0,新车
1.8,34,女,已婚,4,公司,有,无防盗装置,进口,0,新车
1.8,34,男,已婚,4,私人,有,无防盗装置,国产,0,新车
1.8,34,男,已婚,4,私人,有,无防盗装置,国产,0,新车
1.8,34,男,已婚,4,私人,有,无防盗装置,国产,0,新车
1.8,34,男,已婚,4,私人,有,无防盗装置,国产,0,新车
1.8,34,男,已婚,4,私人,有,无防盗装置,国产,0,新车
1.8,34,男,已婚,4,公司,有,无防盗装置,国产,1,新车
1.8,34,男,已婚,4,私人,有,无防盗装置,国产,1,新车
2,34,男,已婚,4,私人,有,有防盗装置,国产,0,新车
2,34,女,已婚,4,私人,无,无防盗装置,国产,1,新车
2.3,34,男,已婚,4,私人,有,无防盗装置,进口,0,新车
3,34,男,已婚,4,私人,无,有防盗装置,进口,0,新车
1.4,33,男,已婚,4,私人,有,无防盗装置,国产,1,新车
1.6,33,男,已婚,4,私人,有,无防盗装置,国产,0,新车
1.6,33,男,已婚,4,公司,有,有防盗装置,国产,0,新车
1.6,33,女,已婚,4,私人,有,有防盗装置,进口,1,新车
1.6,33,男,已婚,4,私人,有,无防盗装置,国产,1,新车
1.8,33,男,已婚,4,私人,有,无防盗装置,国产,0,新车
1.8,33,男,已婚,4,私人,无,无防盗装置,国产,0,新车
1.8,33,女,已婚,4,私人,无,有防盗装置,国产,0,新车
1.8,33,男,已婚,4,私人,有,有防盗装置,国产,1,新车
2,33,男,已婚,4,私人,有,有防盗装置,进口,0,新车
2,33,男,已婚,4,私人,有,有防盗装置,进口,1,新车
2,33,女,已婚,4,私人,有,有防盗装置,进口,1,新车
2.2,33,女,已婚,4,私人,有,无防盗装置,进口,1,新车
1.8,32,女,已婚,4,私人,有,无防盗装置,进口,0,新车
1.8,32,男,已婚,4,公司,有,无防盗装置,进口,0,新车
1.8,32,男,已婚,4,私人,有,无防盗装置,国产,0,新车
1.8,32,男,已婚,4,私人,无,有防盗装置,进口,1,新车
2.4,32,男,已婚,4,私人,无,有防盗装置,进口,0,新车
2.8,32,男,已婚,4,私人,有,无防盗装置,进口,0,新车
1.4,31,男,已婚,4,私人,有,有防盗装置,进口,1,新车
2.6,31,男,已婚,4,私人,有,无防盗装置,进口,0,新车
1,30,男,已婚,4,公司,有,无防盗装置,国产,1,新车
1.6,30,男,已婚,4,私人,无,无防盗装置,进口,1,新车
1.6,30,男,已婚,4,私人,有,有防盗装置,国产,1,新车
1.8,30,男,已婚,4,私人,有,无防盗装置,进口,0,新车
2,30,女,已婚,4,私人,有,有防盗装置,进口,0,新车
1.8,29,男,已婚,4,私人,有,无防盗装置,国产,1,新车
1.8,29,男,已婚,4,私人,有,无防盗装置,进口,1,新车
2.3,29,男,未婚,4,私人,有,无防盗装置,进口,1,新车
2.8,29,男,未婚,4,私人,有,无防盗装置,进口,0,新车
1.4,28,男,已婚,4,私人,有,无防盗装置,进口,0,新车
1.6,28,男,已婚,4,私人,有,无防盗装置,国产,1,新车
1.8,28,男,已婚,4,政府,有,无防盗装置,国产,0,新车
1.8,28,男,已婚,4,政府,有,无防盗装置,进口,0,新车
1.8,28,男,已婚,4,私人,有,无防盗装置,国产,0,新车
1.8,28,男,已婚,4,私人,无,有防盗装置,国产,0,新车
1.8,28,男,已婚,4,私人,有,有防盗装置,国产,1,新车
2.8,28,男,已婚,4,私人,无,有防盗装置,进口,0,新车
1.3,27,男,已婚,4,私人,有,无防盗装置,国产,0,新车
1.6,27,男,未婚,4,私人,无,有防盗装置,国产,0,新车
1.6,27,男,未婚,4,私人,有,无防盗装置,国产,1,新车
1.6,27,男,已婚,4,公司,无,无防盗装置,国产,1,新车
1.8,27,男,已婚,4,政府,有,无防盗装置,进口,0,新车
2.1,27,男,未婚,4,政府,有,有防盗装置,国产,0,新车
2.3,27,男,已婚,4,私人,有,无防盗装置,进口,1,新车
2.4,27,男,已婚,4,私人,有,无防盗装置,进口,1,新车
1.6,26,男,已婚,4,私人,有,无防盗装置,国产,0,新车
1.6,26,男,未婚,4,政府,有,无防盗装置,国产,0,新车
1.8,26,男,已婚,4,私人,有,有防盗装置,进口,0,新车
1.8,25,男,已婚,4,政府,有,无防盗装置,进口,0,新车
1.8,25,男,未婚,4,公司,无,有防盗装置,进口,1,新车
1.6,24,男,未婚,4,公司,有,有防盗装置,国产,0,新车
2,23,女,已婚,4,私人,有,无防盗装置,进口,0,新车
2,48,男,已婚,3,政府,有,无防盗装置,进口,0,旧车
1.8,41,男,已婚,3,私人,有,无防盗装置,国产,0,旧车
1.8,30,男,已婚,3,私人,有,有防盗装置,进口,0,旧车
2,42,男,已婚,3,私人,有,无防盗装置,国产,1,旧车
1.8,39,男,已婚,3,私人,有,无防盗装置,国产,0,旧车
2,39,男,已婚,3,私人,有,无防盗装置,国产,0,旧车
1.8,36,男,已婚,3,私人,有,无防盗装置,国产,0,旧车
2.5,35,男,已婚,3,私人,无,无防盗装置,国产,0,旧车
1.4,30,男,已婚,3,私人,有,无防盗装置,国产,1,旧车
2,29,男,已婚,3,公司,有,无防盗装置,进口,1,旧车
1.8,27,男,已婚,3,政府,有,无防盗装置,国产,1,旧车
3,59,男,已婚,3,公司,有,有防盗装置,进口,0,旧车
1.8,49,男,已婚,3,公司,有,无防盗装置,进口,0,旧车
1.8,44,男,已婚,3,私人,有,无防盗装置,国产,0,旧车
1.8,41,男,已婚,3,私人,有,无防盗装置,国产,0,旧车
1.8,40,男,已婚,3,私人,无,有防盗装置,国产,0,旧车
1.6,29,男,已婚,3,政府,有,无防盗装置,国产,0,旧车
1.8,24,男,未婚,3,私人,有,无防盗装置,国产,1,旧车
1.8,23,男,未婚,3,政府,有,无防盗装置,国产,0,旧车
1.8,23,男,未婚,3,私人,有,无防盗装置,国产,1,旧车
2,23,男,未婚,3,政府,有,无防盗装置,国产,0,旧车
1.8,22,男,已婚,3,政府,有,无防盗装置,国产,0,旧车
1.8,21,男,未婚,3,私人,有,无防盗装置,国产,0,旧车
1.6,54,男,已婚,3,公司,有,有防盗装置,国产,0,旧车
1.8,49,男,已婚,3,公司,有,无防盗装置,进口,1,旧车
1.6,45,男,已婚,3,私人,有,无防盗装置,国产,0,旧车
1.4,43,男,已婚,3,私人,有,无防盗装置,国产,0,旧车
1.8,43,男,已婚,3,私人,有,无防盗装置,进口,1,旧车
1.8,41,女,已婚,3,公司,无,无防盗装置,国产,0,旧车
1.8,41,男,已婚,3,私人,有,无防盗装置,进口,0,旧车
2,41,男,已婚,3,公司,无,无防盗装置,国产,0,旧车
1.8,40,男,已婚,3,私人,有,无防盗装置,国产,1,旧车
1.8,35,男,已婚,3,私人,有,无防盗装置,国产,0,旧车
1.8,27,男,已婚,3,公司,有,无防盗装置,国产,0,旧车
1.8,24,男,已婚,3,公司,无,无防盗装置,国产,0,旧车
1.8,24,男,已婚,3,公司,有,无防盗装置,国产,0,旧车
1.8,61,男,已婚,3,私人,有,无防盗装置,国产,1,旧车
2,48,男,已婚,3,公司,有,有防盗装置,进口,0,旧车
1.8,44,男,已婚,3,私人,无,无防盗装置,国产,0,旧车
1,42,男,已婚,3,公司,有,有防盗装置,国产,0,旧车
1.6,42,男,已婚,3,私人,有,无防盗装置,国产,1,旧车
1,41,男,已婚,3,私人,有,无防盗装置,国产,0,旧车
2,39,男,已婚,3,政府,有,无防盗装置,进口,1,旧车
1.8,36,男,已婚,3,私人,有,无防盗装置,国产,0,旧车
2,34,女,已婚,3,私人,无,无防盗装置,国产,0,旧车
2.2,29,男,已婚,3,政府,有,无防盗装置,进口,0,旧车
2,28,男,未婚,3,私人,无,无防盗装置,进口,0,旧车
1.8,26,男,已婚,3,私人,无,无防盗装置,国产,0,旧车
1.8,24,男,已婚,3,政府,有,无防盗装置,国产,0,旧车
2,24,男,未婚,3,公司,有,有防盗装置,进口,0,旧车
1.8,23,男,已婚,3,私人,有,无防盗装置,国产,0,旧车
1.6,46,男,已婚,3,私人,有,无防盗装置,国产,0,旧车
1.6,45,男,已婚,3,私人,有,无防盗装置,国产,0,旧车
1.6,45,男,已婚,3,私人,有,无防盗装置,国产,1,旧车
1.8,44,男,已婚,3,公司,无,无防盗装置,国产,0,旧车
1.8,44,男,已婚,3,私人,有,有防盗装置,国产,0,旧车
2.2,40,男,已婚,3,私人,无,有防盗装置,进口,0,旧车
3,37,男,已婚,3,私人,有,有防盗装置,进口,1,旧车
1.8,36,女,已婚,3,私人,有,无防盗装置,国产,0,旧车
1.6,34,男,已婚,3,公司,无,无防盗装置,国产,0,旧车
2,34,男,已婚,3,公司,有,有防盗装置,国产,0,旧车
1.8,31,男,已婚,3,公司,有,无防盗装置,国产,0,旧车
1.8,29,女,已婚,3,私人,有,无防盗装置,国产,0,旧车
1.6,27,男,已婚,3,私人,有,无防盗装置,国产,1,旧车
1.6,26,男,已婚,3,私人,有,无防盗装置,国产,0,旧车
1.6,26,男,未婚,3,公司,有,无防盗装置,国产,0,旧车
1.6,24,男,未婚,3,公司,有,有防盗装置,国产,1,旧车
1.8,49,男,已婚,3,私人,有,无防盗装置,国产,1,旧车
1.8,48,男,已婚,3,私人,有,无防盗装置,国产,0,旧车
2,48,男,已婚,3,私人,有,无防盗装置,国产,0,旧车
1,45,男,已婚,3,公司,有,无防盗装置,国产,0,旧车
1.8,43,男,已婚,3,公司,有,无防盗装置,国产,0,旧车
1.8,43,男,已婚,3,私人,无,无防盗装置,国产,0,旧车
1.8,41,男,已婚,3,公司,无,无防盗装置,进口,1,旧车
1.8,39,男,未婚,3,私人,有,无防盗装置,国产,0,旧车
1,38,女,已婚,3,私人,无,无防盗装置,国产,1,旧车
1.4,38,男,已婚,3,私人,无,无防盗装置,国产,0,旧车
1.6,38,男,已婚,3,私人,无,无防盗装置,国产,0,旧车
3,38,男,已婚,3,私人,有,无防盗装置,进口,0,旧车
1.8,36,男,已婚,3,私人,无,无防盗装置,国产,0,旧车
1.8,36,男,已婚,3,私人,有,有防盗装置,国产,0,旧车
2,36,女,已婚,3,公司,有,无防盗装置,进口,0,旧车
1.6,34,男,已婚,3,私人,无,无防盗装置,国产,0,旧车
1.8,34,女,已婚,3,公司,有,无防盗装置,国产,0,旧车
1,32,男,已婚,3,公司,有,无防盗装置,国产,0,旧车
1.6,32,男,已婚,3,私人,有,无防盗装置,国产,0,旧车
1.6,32,男,已婚,3,私人,有,无防盗装置,国产,0,旧车
1.8,30,男,已婚,3,公司,有,无防盗装置,进口,0,旧车
1.8,30,男,已婚,3,私人,有,无防盗装置,国产,0,旧车
1.6,29,男,已婚,3,私人,有,有防盗装置,国产,0,旧车
1.8,28,男,已婚,3,政府,无,无防盗装置,进口,0,旧车
2,28,男,已婚,3,政府,无,有防盗装置,进口,0,旧车
1.8,24,男,未婚,3,公司,有,无防盗装置,国产,0,旧车
1.8,53,男,已婚,3,私人,有,无防盗装置,国产,0,旧车
1.8,50,男,已婚,3,私人,有,无防盗装置,国产,1,旧车
2,50,男,已婚,3,政府,有,无防盗装置,进口,0,旧车
1.6,49,男,已婚,3,公司,有,无防盗装置,国产,0,旧车
1.8,48,男,已婚,3,私人,有,无防盗装置,国产,0,旧车
2,48,男,已婚,3,公司,有,无防盗装置,进口,0,旧车
1.6,47,男,已婚,3,私人,有,有防盗装置,国产,0,旧车
2.5,47,男,已婚,3,私人,有,无防盗装置,进口,0,旧车
1.6,46,男,已婚,3,私人,有,有防盗装置,国产,1,旧车
1.6,45,男,已婚,3,私人,有,无防盗装置,国产,0,旧车
1.6,45,男,已婚,3,私人,无,无防盗装置,国产,0,旧车
1.8,45,女,已婚,3,私人,有,无防盗装置,国产,0,旧车
1.8,45,男,已婚,3,公司,有,无防盗装置,国产,0,旧车
1.8,45,男,已婚,3,私人,有,无防盗装置,国产,1,旧车
2,45,女,已婚,3,公司,无,无防盗装置,国产,0,旧车
1.8,44,男,已婚,3,私人,有,无防盗装置,国产,0,旧车
2,43,男,已婚,3,公司,有,无防盗装置,国产,0,旧车
1.2,42,男,已婚,3,私人,有,无防盗装置,国产,0,旧车
